epoch,train_loss,train_cls_loss,train_reg_loss,train_ctr_loss,val_loss,val_cls_loss,val_reg_loss,val_ctr_loss,lr,img_size,phase
0,687.4475459842891,3.3111555445325243,682.2622694078383,1.8741231619656742,2955.9308166503906,2537.8579018712044,416.3613739013672,1.7115450004736583,0.0003333333333333333,640,phase1
1,593.575689630194,2.862354970240331,588.8952985491071,1.8180367540527176,1425.2960255940754,1083.4789516925812,340.1217320760091,1.6953461666901906,0.0006666666666666666,640,phase1
2,496.20560195419813,2.780717889031211,491.6176194411058,1.8072631123301748,1928.6242752075195,1644.5422720511754,282.3775011698405,1.7045061488946278,0.001,640,phase1
3,426.89490182059154,2.7707742753919664,422.3224584558508,1.801668609891619,1768.3191553751628,1493.3742100199063,273.26051330566406,1.6844264368216197,0.001,640,phase1
4,399.58659211881866,2.6211536873827925,395.17574469597787,1.7896942489749783,2226.277416229248,1974.6981767614682,249.9139289855957,1.6653134028116863,0.0009966195169530845,640,phase1
5,362.441655420995,2.4416722805945428,358.2212420453082,1.7787399527790781,1532.2140604654949,1300.7502475182216,229.80025355021158,1.6635570327440898,0.000986523783046383,640,phase1
6,333.8822460803357,2.428573849437001,329.6746591421274,1.7790143751836085,1711.0465571085613,1482.8563872377078,226.53026072184244,1.659912794828415,0.0009698493257619149,640,phase1
7,316.7436322222699,2.33759561082819,312.6328524076022,1.7731829305271527,1391.6320660909016,1176.6538387139638,213.31643676757812,1.6617916623751323,0.00094682163852969,640,phase1
8,300.8076676588792,2.315145423124125,296.72210877806276,1.7704138808198027,1884.3376808166504,1676.3298010230064,206.35324350992838,1.6546351611614227,0.0009177521313158977,640,phase1
9,292.88509762942135,2.320439046555823,288.79565865652904,1.768999613248385,2518.4142214457192,2304.343148072561,212.41662470499674,1.6544525424639385,0.0008830339193373331,640,phase1
10,171.725828233656,2.212297404205406,167.74708456521506,1.7664462616155436,644.1192251841227,522.1291966835657,120.33467292785645,1.6553572714328766,0.0008431365068524735,416,phase1
11,151.58318488152472,2.0952542208053253,147.72955624087825,1.7583748259387173,602.2763913472494,483.73583827416104,116.88842455546062,1.6521308521429698,0.000798599437921808,416,phase1
12,146.52175811096862,2.0414575940960056,142.72512976677862,1.7551709518327818,826.3721777598063,711.965783149004,112.75142161051433,1.6549730797608693,0.000750025,416,phase1
13,140.94698233132834,2.0140513273385854,137.18019137539707,1.7527398250915192,514.3845405578613,397.5889649788539,115.14273389180501,1.6528395215670268,0.0006980700790312764,416,phase1
14,138.50450293572393,1.9547844797700316,134.80059512630925,1.749123249735151,681.2087097167969,568.1117406785488,111.44738896687825,1.649581362803777,0.0006434372761939095,416,phase1
15,137.6983929309216,1.9059949995397212,134.04320459051448,1.7491938740342527,643.1255683898926,530.9561518728733,110.52053705851237,1.6488766570885975,0.0005868654064245818,416,phase1
16,132.84453616299473,1.8340285348368215,129.26514418046554,1.7453631490141481,739.6146341959635,619.3507511119047,118.61717096964519,1.6467125813166301,0.0005291195072137923,416,phase1
17,132.16674150739397,1.8180627338178865,128.6011460692018,1.7475326598345577,646.5676155090332,533.1554017861685,111.76519966125488,1.64701442917188,0.00047098049278620764,416,phase1
