bbox_out_sigmoid_loss,class_out_accuracy,class_out_loss,loss,val_bbox_out_sigmoid_loss,val_class_out_accuracy,val_class_out_loss,val_loss,learning_rate
0.0016961244400590658,0.9985713958740234,0.004131931811571121,0.005828238558024168,0.007587565574795008,0.9943976998329163,0.025569478049874306,0.03427332639694214,0.0005000000237487257
0.0015291143208742142,0.9987020492553711,0.0037888598162680864,0.0053207543678581715,0.007745722774416208,0.9944111704826355,0.02580920048058033,0.034723229706287384,0.0005000000237487257
0.0012979856692254543,0.99897700548172,0.003330723848193884,0.004624470137059689,0.007453877478837967,0.9943711161613464,0.02539144456386566,0.034049052745103836,0.0005000000237487257
0.0012394837103784084,0.9991461634635925,0.002992160152643919,0.004232894629240036,0.007545867469161749,0.9944111704826355,0.024708189070224762,0.03344947472214699,0.0005000000237487257
0.0014275267021730542,0.9991927146911621,0.002803208539262414,0.004232094623148441,0.007324752863496542,0.9944111704826355,0.02509211003780365,0.0336448960006237,0.0005000000237487257
0.0015212632715702057,0.9992578625679016,0.002655967138707638,0.004175444599241018,0.007783137261867523,0.9943443536758423,0.025045854970812798,0.03403783589601517,0.0005000000237487257
0.0013336404226720333,0.9993994235992432,0.002442453056573868,0.0037567841354757547,0.007543032988905907,0.9943577647209167,0.025447240099310875,0.03418034687638283,0.0005000000237487257
0.001467095222324133,0.999445915222168,0.0023209559731185436,0.003784356638789177,0.00783840473741293,0.9943310618400574,0.02464771270751953,0.03360717371106148,0.0005000000237487257
0.001200323342345655,0.9995706081390381,0.0021036246325820684,0.0033032596111297607,0.0074831657111644745,0.9943443536758423,0.02469751425087452,0.03331652656197548,0.0002500000118743628
0.000416724564274773,0.9997050762176514,0.001859996933490038,0.0022782247979193926,0.0074589867144823074,0.9943443536758423,0.024785107001662254,0.03343961387872696,0.0002500000118743628
0.00021937642304692417,0.9997773766517639,0.0016985812690109015,0.0019190482562407851,0.007361465599387884,0.9943443536758423,0.024790465831756592,0.03336777538061142,0.0002500000118743628
0.00013219815446063876,0.9998297691345215,0.0015781843103468418,0.001711587654426694,0.007314982358366251,0.9943443536758423,0.024719925597310066,0.03326455131173134,0.0002500000118743628
0.00011678085138555616,0.9998703598976135,0.0014806498074904084,0.001598369562998414,0.007369242608547211,0.9943310618400574,0.024682044982910156,0.03328951820731163,0.0002500000118743628
8.121841528918594e-05,0.9998872876167297,0.0014058738015592098,0.0014879798982292414,0.007233055308461189,0.9943310618400574,0.024576352909207344,0.033061958849430084,0.0001250000059371814
5.2917115681339055e-05,0.9998999834060669,0.0013639903627336025,0.0014184042811393738,0.007233218755573034,0.994304358959198,0.02446248196065426,0.032952919602394104,0.0001250000059371814
4.676940807257779e-05,0.9999059438705444,0.0013250114861875772,0.0013731870567426085,0.0072000822983682156,0.994304358959198,0.02439003996551037,0.032852258533239365,0.0001250000059371814
4.158552110311575e-05,0.9999110698699951,0.0012883140007033944,0.0013312294613569975,0.007197357714176178,0.994304358959198,0.02429693005979061,0.032760608941316605,0.0001250000059371814
3.8619895349256694e-05,0.9999117851257324,0.0012526895152404904,0.0012926125200465322,0.0071846055798232555,0.9943177103996277,0.02422911487519741,0.03267933428287506,0.0001250000059371814
3.662699236883782e-05,0.9999148845672607,0.001219947007484734,0.0012578405439853668,0.007161465939134359,0.994304358959198,0.024152135476469994,0.032581627368927,0.0001250000059371814
3.478090002317913e-05,0.9999247789382935,0.0011876104399561882,0.001223639352247119,0.007147172000259161,0.994304358959198,0.024162808433175087,0.032579660415649414,0.0001250000059371814
3.330346953589469e-05,0.9999306797981262,0.0011577082332223654,0.001192224444821477,0.007153452839702368,0.994304358959198,0.024099288508296013,0.032519496977329254,0.0001250000059371814
3.1290979677578434e-05,0.9999346137046814,0.0011265580542385578,0.0011590119684115052,0.0071526882238686085,0.9943177103996277,0.024078046903014183,0.03249999135732651,0.0001250000059371814
2.9601496862596832e-05,0.9999366402626038,0.001096758060157299,0.001127463998273015,0.007162649184465408,0.9943310618400574,0.02405916340649128,0.032488010823726654,0.0001250000059371814
2.824309740390163e-05,0.9999414086341858,0.0010691429488360882,0.0010984741384163499,0.007152671460062265,0.9943844079971313,0.02404475025832653,0.03246482089161873,0.0001250000059371814
2.723979741858784e-05,0.9999455809593201,0.0010415433207526803,0.0010698129190132022,0.00716383894905448,0.9943844079971313,0.02398805320262909,0.032425444573163986,0.0001250000059371814
2.455603680573404e-05,0.9999504685401917,0.0010177753865718842,0.0010433088755235076,0.007170796860009432,0.9943711161613464,0.023997465148568153,0.032446425408124924,6.25000029685907e-05
2.3001701265457086e-05,0.999952495098114,0.0010047820396721363,0.001028791768476367,0.00717691658064723,0.9943711161613464,0.023974470794200897,0.032432012259960175,6.25000029685907e-05
2.2092006474849768e-05,0.999952495098114,0.0009910807712003589,0.0010141588281840086,0.007185362279415131,0.9943976998329163,0.023948274552822113,0.03241631016135216,6.25000029685907e-05
2.1709114662371576e-05,0.9999544024467468,0.0009779256070032716,0.0010005964431911707,0.007202289532870054,0.9943576455116272,0.023909645155072212,0.03239534795284271,6.25000029685907e-05
2.105550629494246e-05,0.9999554753303528,0.0009648692212067544,0.0009868915658444166,0.007215164601802826,0.9943711161613464,0.023904209956526756,0.03240480273962021,6.25000029685907e-05
2.0425162801984698e-05,0.9999555945396423,0.0009517014841549098,0.0009730737074278295,0.00722460076212883,0.9943711161613464,0.023875409737229347,0.03238997608423233,6.25000029685907e-05
2.0183049855404533e-05,0.9999554753303528,0.0009390958002768457,0.0009602156351320446,0.007238911930471659,0.9943711161613464,0.023891089484095573,0.03242364898324013,6.25000029685907e-05
1.891046849777922e-05,0.9999565482139587,0.0009275865158997476,0.0009474024991504848,0.007245600689202547,0.9943711161613464,0.023875756189227104,0.032420359551906586,3.125000148429535e-05
