bbox_out_loss,class_out_categorical_accuracy,class_out_loss,loss,objectness_binary_accuracy,objectness_loss,val_bbox_out_loss,val_class_out_categorical_accuracy,val_class_out_loss,val_loss,val_objectness_binary_accuracy,val_objectness_loss,learning_rate,lr,epoch
0.11207081377506256,0.09630822390317917,0.5045673251152039,0.8305574059486389,0.7621148824691772,0.10632356256246567,0.07852684706449509,0.12813125550746918,0.47074899077415466,0.7180871367454529,0.9714285731315613,0.08593270182609558,0.0010000000474974513,0.0010000000474974513,1
0.06775069981813431,0.08477848023176193,0.1733127385377884,0.330375075340271,0.9602389931678772,0.02132001332938671,0.07067353278398514,0.18543417751789093,0.3239276111125946,0.5106843113899231,0.9714285731315613,0.043488647788763046,0.0010000000474974513,0.0010000000474974513,2
0.05306701734662056,0.09857745468616486,0.12879087030887604,0.2507611811161041,0.9667555689811707,0.015757601708173752,0.06621827930212021,0.20605576038360596,0.2403193563222885,0.3970206677913666,0.9714285731315613,0.024203026667237282,0.0010000000474974513,0.0010000000474974513,3
0.04522009193897247,0.101528100669384,0.10739301890134811,0.2117137759923935,0.9677031636238098,0.013910733163356781,0.06287124752998352,0.18431371450424194,0.1911136656999588,0.33199286460876465,0.9714285731315613,0.01615346036851406,0.0010000000474974513,0.0010000000474974513,4
0.040249571204185486,0.10532227158546448,0.09268822520971298,0.18617811799049377,0.9678023457527161,0.013002395629882812,0.05780507251620293,0.18724824488162994,0.1625933200120926,0.28921762108802795,0.9714285731315613,0.012857821770012379,0.0010000000474974513,0.0010000000474974513,5
0.03662877157330513,0.11515338718891144,0.08307718485593796,0.1686520278453827,0.9679942727088928,0.012384966015815735,0.050767432898283005,0.19015605747699738,0.13865378499031067,0.2489200383424759,0.9714285731315613,0.011374403722584248,0.0010000000474974513,0.0010000000474974513,6
0.03388204798102379,0.11921382695436478,0.0746791809797287,0.15436774492263794,0.9680357575416565,0.011961358599364758,0.04538276791572571,0.1890089362859726,0.11140549182891846,0.21114207804203033,0.9714285731315613,0.010812587104737759,0.0010000000474974513,0.0010000000474974513,7
0.032295867800712585,0.12418067455291748,0.06723891943693161,0.1434747576713562,0.9680854082107544,0.011715862900018692,0.03946921229362488,0.19623848795890808,0.09260451793670654,0.18081527948379517,0.9714285731315613,0.010488760657608509,0.0010000000474974513,0.0010000000474974513,8
0.030392931774258614,0.12834201753139496,0.06253499537706375,0.13481156527996063,0.9681614637374878,0.011481156572699547,0.034769147634506226,0.19189009070396423,0.07932715862989426,0.15835274755954742,0.9713752269744873,0.010215473361313343,0.0010000000474974513,0.0010000000474974513,9
0.028805546462535858,0.13106608390808105,0.05715055763721466,0.12596029043197632,0.9683416485786438,0.01122438907623291,0.03202009201049805,0.19538481533527374,0.07452874630689621,0.14985708892345428,0.97124183177948,0.00998243410140276,0.0010000000474974513,0.0010000000474974513,10
0.027661679312586784,0.13578149676322937,0.053292013704776764,0.11974997818470001,0.9683732986450195,0.011038570664823055,0.030252335593104362,0.18647459149360657,0.06441821902990341,0.13583683967590332,0.971135139465332,0.009787419810891151,0.0010000000474974513,0.0010000000474974513,11
0.026601744815707207,0.13730812072753906,0.04829184338450432,0.11234092712402344,0.9684407711029053,0.010956581681966782,0.028727756813168526,0.16137121617794037,0.06122562289237976,0.12917084991931915,0.9711084961891174,0.009635979309678078,0.0010000000474974513,0.0010000000474974513,12
0.025423843413591385,0.14381317794322968,0.04513348639011383,0.1067824512720108,0.968414306640625,0.010768759064376354,0.029111558571457863,0.15987730026245117,0.05434665083885193,0.12232749909162521,0.9712685346603394,0.00936248991638422,0.0010000000474974513,0.0010000000474974513,13
0.02490825392305851,0.14013801515102386,0.0436607301235199,0.10417655110359192,0.9684028625488281,0.010751182213425636,0.028722405433654785,0.16227824985980988,0.06640779227018356,0.13427428901195526,0.971295177936554,0.009379480965435505,0.0010000000474974513,0.0010000000474974513,14
0.024193404242396355,0.1390232890844345,0.04024224728345871,0.09918557852506638,0.9685351252555847,0.01056622713804245,0.028999537229537964,0.16270507872104645,0.0671989917755127,0.13543078303337097,0.9713485836982727,0.009213150478899479,0.0010000000474974513,0.0010000000474974513,15
