bbox_out_loss,class_out_categorical_accuracy,class_out_loss,loss,objectness_binary_accuracy,objectness_loss,val_bbox_out_loss,val_class_out_categorical_accuracy,val_class_out_loss,val_loss,val_objectness_binary_accuracy,val_objectness_loss,learning_rate,lr,epoch
0.11384078860282898,0.3873662054538727,0.1546730399131775,0.4796222746372223,0.7472251653671265,0.07472806423902512,0.07938399910926819,0.4418967664241791,0.16136519610881805,0.41493478417396545,0.9421008825302124,0.05794134736061096,0.0005000000237487257,0.0005000000237487257,1
0.06975061446428299,0.2869195342063904,0.08005014061927795,0.2484084516763687,0.9205955266952515,0.02369045838713646,0.07403838634490967,0.45387759804725647,0.1725122183561325,0.38640499114990234,0.9421008825302124,0.0275508351624012,0.0005000000237487257,0.0005000000237487257,2
0.059277720749378204,0.25201600790023804,0.06267841905355453,0.20152132213115692,0.9344018697738647,0.017924800515174866,0.07426289469003677,0.4472509026527405,0.1664648801088333,0.36582401394844055,0.9421008825302124,0.017820600420236588,0.0005000000237487257,0.0005000000237487257,3
0.0525825209915638,0.2415177971124649,0.05263214185833931,0.1739281713962555,0.93752521276474,0.01583915576338768,0.0716545432806015,0.40931573510169983,0.13932564854621887,0.31955820322036743,0.9421609044075012,0.015221565961837769,0.0005000000237487257,0.0005000000237487257,4
0.047822095453739166,0.23302225768566132,0.04512091353535652,0.15425337851047516,0.9390642642974854,0.01473687868565321,0.06504757702350616,0.3966026306152344,0.09776155650615692,0.25004422664642334,0.9422329068183899,0.014458442106842995,0.0005000000237487257,0.0005000000237487257,5
0.043892376124858856,0.22159530222415924,0.04184534028172493,0.14207860827445984,0.9398295283317566,0.013712012208998203,0.05642256140708923,0.3350540101528168,0.05976666882634163,0.1829986423254013,0.9425450563430786,0.01375095546245575,0.0005000000237487257,0.0005000000237487257,6
0.04174857214093208,0.2276550531387329,0.03811541944742203,0.13247300684452057,0.9403533339500427,0.013269942253828049,0.04791714623570442,0.3051140308380127,0.03761180490255356,0.13855504989624023,0.9429411888122559,0.012846777215600014,0.0005000000237487257,0.0005000000237487257,7
0.03864150121808052,0.21938182413578033,0.03575713932514191,0.12436556816101074,0.9409202337265015,0.012668054550886154,0.043637990951538086,0.26787513494491577,0.02711862325668335,0.11592000722885132,0.9430612921714783,0.012142656370997429,0.0005000000237487257,0.0005000000237487257,8
0.037050507962703705,0.21918080747127533,0.033478107303380966,0.11852458864450455,0.9414829015731812,0.012264971621334553,0.040142931044101715,0.2466626763343811,0.02005184069275856,0.1006096750497818,0.943985641002655,0.011620073579251766,0.0005000000237487257,0.0005000000237487257,9
0.03494932875037193,0.2191815972328186,0.032746829092502594,0.11392617225646973,0.9417946934700012,0.012067417614161968,0.03877058997750282,0.24259303510189056,0.01976059004664421,0.0985364317893982,0.944537878036499,0.011416038498282433,0.0005000000237487257,0.0005000000237487257,10
0.03353963419795036,0.2183956652879715,0.02977725677192211,0.10648785531520844,0.9421795606613159,0.011831882409751415,0.037702035158872604,0.2307923287153244,0.017679769545793533,0.09418831020593643,0.9452461004257202,0.011247584596276283,0.0005000000237487257,0.0005000000237487257,11
0.03242676332592964,0.22117114067077637,0.030084727331995964,0.10577298700809479,0.9425494074821472,0.01159804966300726,0.037262968719005585,0.23361346125602722,0.01808570697903633,0.09338222444057465,0.9450899958610535,0.011042589321732521,0.0005000000237487257,0.0005000000237487257,12
0.03126619756221771,0.2273293435573578,0.029121991246938705,0.10143861919641495,0.9427356719970703,0.01140039786696434,0.036019496619701385,0.21625451743602753,0.014899216592311859,0.08721974492073059,0.9458343386650085,0.01078833919018507,0.0005000000237487257,0.0005000000237487257,13
0.03062267042696476,0.22310492396354675,0.026000799611210823,0.09626460820436478,0.9430513978004456,0.011229787953197956,0.03651084750890732,0.20684275031089783,0.014449280686676502,0.08690005540847778,0.9461584687232971,0.010639666579663754,0.0005000000237487257,0.0005000000237487257,14
0.029401950538158417,0.22074368596076965,0.02637905813753605,0.09494397789239883,0.9434092044830322,0.011081631295382977,0.035947076976299286,0.21434572339057922,0.01575777307152748,0.08740895241498947,0.9471548795700073,0.010512193664908409,0.0005000000237487257,0.0005000000237487257,15
0.02859891951084137,0.2264014333486557,0.026120077818632126,0.09316343814134598,0.9436841011047363,0.010985875502228737,0.03496568650007248,0.20519806444644928,0.015305343084037304,0.08543896675109863,0.9470468163490295,0.010422024875879288,0.0005000000237487257,0.0005000000237487257,16
0.02830398455262184,0.22632265090942383,0.02380254678428173,0.08826899528503418,0.9437605142593384,0.010991624556481838,0.034361831843853,0.2151140421628952,0.01595894806087017,0.08468803763389587,0.9474310278892517,0.010353369638323784,0.0005000000237487257,0.0005000000237487257,17
0.027064109221100807,0.22407710552215576,0.02235579304397106,0.085084930062294,0.9444290399551392,0.010902064852416515,0.033986277878284454,0.20603841543197632,0.01812194287776947,0.0873979926109314,0.9473589658737183,0.010328891687095165,0.0005000000237487257,0.0005000000237487257,18
0.027071859687566757,0.2276304066181183,0.021657666191458702,0.0838395208120346,0.9445266723632812,0.010684216395020485,0.034989502280950546,0.20758704841136932,0.01684248447418213,0.08749852329492569,0.9468787908554077,0.010306859388947487,0.0005000000237487257,0.0005000000237487257,19
0.025712456554174423,0.23191384971141815,0.020864058285951614,0.08093683421611786,0.9446703195571899,0.010531049221754074,0.03410346060991287,0.21302521228790283,0.01633453369140625,0.08504380285739899,0.9470108151435852,0.010210970416665077,0.0005000000237487257,0.0005000000237487257,20
