epoch,train_loss,train_cls_loss,train_reg_loss,train_ctr_loss,val_loss,val_cls_loss,val_reg_loss,val_ctr_loss,lr,img_size,phase
0,8.946790286472865,3.117191595035595,3.960472725249909,1.8691259648773697,2659.4966069062552,2654.7364877065024,3.0723389784495034,1.6877801716327667,0.0003333333333333333,640,phase1
1,7.196191405202006,2.565901449748448,2.8337763115599914,1.7965136229336918,995.0554438034693,990.7523638804754,2.628325641155243,1.6747541427612305,0.0006666666666666666,640,phase1
2,6.739873220632364,2.4099634977487416,2.545566378058968,1.7843433369647015,954.2535800139109,949.9765582283338,2.6140851577123008,1.6629365980625153,0.001,640,phase1
3,6.414281724573492,2.2371286769489664,2.402344216357221,1.7748088142374059,771.0600662231445,766.9254727562269,2.473606745402018,1.6609867016474407,0.001,640,phase1
4,6.16607435980996,2.050335033909305,2.3434829397515937,1.7722563913890295,1418.8973950147629,1414.8725236952305,2.374677081902822,1.65019424756368,0.0009966195169530845,640,phase1
5,5.996340054732102,1.9695473608079848,2.2590430870160954,1.76774957546821,903.7660718361536,899.8046980798244,2.295824627081553,1.6655491292476654,0.000986523783046383,640,phase1
6,5.89684179850987,1.8873298901778002,2.243309416613736,1.7662024353886698,1086.1062647898991,1082.173211256663,2.283566951751709,1.6494865914185841,0.0009698493257619149,640,phase1
7,5.8236268221677,1.8591586626493013,2.2026606509973714,1.7618074928011214,741.2226308186849,737.3104499677817,2.2645281751950583,1.64765269557635,0.00094682163852969,640,phase1
8,5.751378331865583,1.8202705802498282,2.172510570222205,1.75859723510323,972.6061089833578,968.7335350116094,2.225171446800232,1.6474026342233021,0.0009177521313158977,640,phase1
9,5.727453106052273,1.7938896941614675,2.1762787457350847,1.7572846779456506,954.0549602508545,950.041954835256,2.3518309593200684,1.6611744264761608,0.0008830339193373331,640,phase1
10,5.516791810046185,1.6952988171315455,2.067771559233194,1.7537214140315631,434.65063015619916,430.79610005021095,2.20199191570282,1.6525380909442902,0.0008431365068524735,416,phase1
11,5.290210613837609,1.6065384935546707,1.9394683916490156,1.744203724703946,391.91794709364575,388.06941229104996,2.1974023580551147,1.6511324445406597,0.000798599437921808,416,phase1
12,5.168022742638221,1.5326540234324697,1.8948880355436724,1.7404806889020479,639.6646788914999,635.8646934231123,2.142523924509684,1.6574615637461345,0.000750025,416,phase1
13,5.127984932490757,1.5162924934219528,1.8737568776686113,1.7379355915300139,386.0488827228546,382.20295119285583,2.1997551222642264,1.6461764971415203,0.0006980700790312764,416,phase1
14,5.130384686228993,1.499255908714546,1.888798598404769,1.7423301686297405,423.68877124786377,419.84592960278195,2.1955686211586,1.647272914648056,0.0006434372761939095,416,phase1
