epoch,train_loss,train_cls_loss,train_reg_loss,train_ctr_loss,val_loss,val_cls_loss,val_reg_loss,val_ctr_loss,lr,img_size,phase
0,8.511581913455503,3.0920025254343892,3.573926087264176,1.8456533151668506,1820.8111884196599,1816.1288146972656,2.984122117360433,1.6982518235842388,0.0003333333333333333,640,phase1
1,7.163916603549496,2.563617433820452,2.805014846089122,1.7952843144699768,1243.0668500264485,1238.6657359600067,2.725188195705414,1.6759258409341176,0.0006666666666666666,640,phase1
2,6.7129508165212775,2.3980721536573473,2.5303657081100965,1.784512949513865,1590.0217173099518,1585.8323588172595,2.5266598661740622,1.6626986662546794,0.001,640,phase1
3,6.423188602531349,2.247535916475149,2.397656191836347,1.7779964667100172,843.8623587687811,839.7297137578329,2.4781405925750732,1.654504418373108,0.001,640,phase1
4,6.184900854970072,2.1007452731604106,2.3133542197091237,1.7708013765104524,1462.2053774992626,1458.2118251919746,2.3384375969568887,1.6551147401332855,0.0009966195169530845,640,phase1
5,6.036185196467808,2.0088431049179243,2.259547246681465,1.767794852728372,987.8135604461035,983.879773080349,2.2823539773623147,1.6514333883921306,0.000986523783046383,640,phase1
6,5.9319240758707235,1.9396439017830314,2.2259429627722436,1.7663372100054562,1007.8960067033768,1003.9972539544106,2.2492003440856934,1.6495525141557057,0.0009698493257619149,640,phase1
7,5.835281293470781,1.8800006371278029,2.1927247650020725,1.7625559057508196,1586.8450260162354,1582.8945447703202,2.2975882490475974,1.652892827987671,0.00094682163852969,640,phase1
8,5.7624684532920085,1.8460808481488908,2.1577793713454363,1.7586082102178218,1633.3312890529633,1629.4355805714924,2.243805468082428,1.6519030332565308,0.0009177521313158977,640,phase1
9,5.69866337618985,1.7936754842380902,2.14629387986529,1.7586940343563373,1042.922554453214,1039.053402076165,2.2234301964441934,1.6457221408685048,0.0008830339193373331,640,phase1
10,5.3678379111237575,1.620214112512358,1.9943763423752,1.753247436586317,525.8553468386332,522.0238002936045,2.1795656383037567,1.651980956395467,0.0008431365068524735,416,phase1
11,5.249392876258264,1.5719422206773863,1.930556459741278,1.746894168329763,470.4683969418208,466.66266343990964,2.1545047561327615,1.6512288252512615,0.000798599437921808,416,phase1
12,5.129814876304878,1.494237943010016,1.8917765067173884,1.7438004029976142,374.42658909161884,370.6544776459535,2.12010657787323,1.6520049075285594,0.000750025,416,phase1
13,5.172902783194741,1.5257071741334685,1.9075879932759883,1.739607606615339,390.04021004835766,386.12822993596393,2.2579941948254905,1.6539858281612396,0.0006980700790312764,416,phase1
14,5.040721599872295,1.453989647246979,1.848668403677888,1.7380635201276005,409.00647886594135,405.2625726759434,2.0962409675121307,1.6476652721563976,0.0006434372761939095,416,phase1
15,4.982656541761461,1.4269244421969403,1.8194347004314044,1.7362974253329602,468.23658947149914,464.4703973035018,2.11740850408872,1.6487837433815002,0.0005868654064245818,416,phase1
16,4.973326012328431,1.4284428115729446,1.8095528961537959,1.7353302659569205,429.7798088391622,426.04163124163944,2.0927031139532724,1.6454744239648182,0.0005291195072137923,416,phase1
