epoch,train_loss,train_cls_loss,train_reg_loss,train_ctr_loss,val_loss,val_cls_loss,val_reg_loss,val_ctr_loss,lr,img_size,phase
0,9.411704660771967,3.0551052512703363,4.500084966093629,1.856514381838369,1434.1345416704814,1428.307922800382,4.125,1.701618731021881,0.0003333333333333333,640,phase1
1,8.84119185772571,2.545440115771451,4.500000010479938,1.7957517367142897,1247.780726114909,1241.97577526172,4.125,1.6799509823322296,0.0006666666666666666,640,phase1
2,8.662042575878102,2.3715423948162204,4.4999999947600315,1.7905001718919356,1322.4485484759014,1316.6593204339345,4.125,1.6642279922962189,0.001,640,phase1
3,8.5237547486693,2.2418519232299303,4.500000015719906,1.781902829369346,898.799839258194,893.0113670229912,4.125,1.6634722650051117,0.001,640,phase1
4,8.440413160638494,2.164336099729433,4.4999999947600315,1.7760770792489524,1090.4647131760914,1084.6828972200553,4.125,1.6568159659703572,0.0009966195169530845,640,phase1
5,8.303886995210753,2.0323512239770576,4.4999999947600315,1.7715357057340853,1311.8630878925323,1306.0794191559155,4.125,1.6586687564849854,0.000986523783046383,640,phase1
6,8.204161376743526,1.9338337196098578,4.4999999947600315,1.7703276387937776,1632.2674787044525,1626.4904292027156,4.125,1.6520495216051738,0.0009698493257619149,640,phase1
7,8.15539516721453,1.8891882713024433,4.5,1.7662069339018602,857.3487552801768,851.565616329511,4.125,1.658138891061147,0.00094682163852969,640,phase1
8,8.06910569851215,1.8050143718719482,4.5,1.7640913554600306,974.5837319691976,968.8016603688399,4.125,1.6570715308189392,0.0009177521313158977,640,phase1
9,8.030832599807571,1.7674428106664302,4.4999999947600315,1.7633897629412976,1378.4736258188884,1372.7004649440448,4.125,1.6481608351071675,0.0008830339193373331,640,phase1
10,7.9104461669921875,1.65337029001215,4.4999999947600315,1.7570758586401467,556.2518796126047,550.467814197143,4.125,1.6590654850006104,0.0008431365068524735,416,phase1
11,7.848036807971996,1.5945745143261585,4.4999999947600315,1.7534623001957987,674.9317481120428,669.1550432741642,4.125,1.6517047981421153,0.000798599437921808,416,phase1
12,7.812709001394419,1.5634143352508545,4.5,1.7492946609035953,425.27033654848736,419.49063164989155,4.125,1.6547047396500905,0.000750025,416,phase1
13,7.784988932557159,1.5366359267915999,4.499999979040125,1.7483530450653244,480.9551994403203,475.180989275376,4.125,1.649210234483083,0.0006980700790312764,416,phase1
