bbox_out_loss,class_out_loss,loss,objectness_loss,val_bbox_out_loss,val_class_out_loss,val_loss,val_objectness_loss,learning_rate,phase
0.0450622960925102,0.1137711629271507,0.1819883286952972,0.022881356999278,0.0331602990627288,0.0712563544511795,0.1212135106325149,0.0160819571465253,0.0010000000474974,phase1
0.0312673486769199,0.0593899600207805,0.1064208373427391,0.0158181078732013,0.0280133169144392,0.0588239692151546,0.1011925414204597,0.0147071126848459,0.0010000000474974,phase1
0.0302264522761106,0.0970222204923629,0.1432068645954132,0.0156934652477502,0.0264292638748884,0.0407662689685821,0.0815881788730621,0.0145019693300127,5.01187241752632e-05,phase2
0.0286253727972507,0.0669449940323829,0.1110559627413749,0.0153075102716684,0.025772601366043,0.0375812426209449,0.0781162977218627,0.0143055450171232,5.01187241752632e-05,phase2
