bbox_out_loss,class_out_loss,loss,objectness_loss,val_bbox_out_loss,val_class_out_loss,val_loss,val_objectness_loss,phase
2.9056501388549805,0.28011554479599,3.2138118743896484,0.0277725774794816,3.0200417041778564,0.2711195945739746,3.3142194747924805,0.0190189816057682,phase1
2.282608985900879,0.1771283894777298,2.4758636951446533,0.0162556730210781,2.1595587730407715,0.1753182411193847,2.363274335861206,0.0158096682280302,phase1
2.122884511947632,0.1575281322002411,2.2957231998443604,0.0154010243713855,1.9004356861114504,0.1597112417221069,2.072967767715454,0.0147352516651153,phase1
2.018548488616944,0.1491383016109466,2.1826932430267334,0.0149374539032578,1.8420672416687007,0.1546533852815628,2.0152082443237305,0.0144249405711889,phase1
1.9683271646499636,0.1403741091489792,2.123340606689453,0.0146303884685039,1.8068326711654663,0.1493658572435379,1.970542430877685,0.013882951810956,phase1
1.908575177192688,0.1365924477577209,2.0596959590911865,0.0144291035830974,1.7054005861282349,0.1344020962715149,1.860290050506592,0.0136450380086898,phase1
1.8624271154403689,0.1331143826246261,2.009718894958496,0.0142543679103255,1.6744340658187866,0.1375063210725784,1.827720165252685,0.0136255957186222,phase1
1.818864107131958,0.1303738504648208,1.9632582664489744,0.0140959462150931,1.6507660150527954,0.1434165984392166,1.80626118183136,0.013419515453279,phase1
1.7866849899291992,0.1291608959436416,1.9297062158584597,0.013926925137639,1.6657800674438477,0.135045439004898,1.802376389503479,0.0132145313546061,phase1
1.7829158306121826,0.1278264075517654,1.924692988395691,0.013890522532165,1.581395983695984,0.1314902007579803,1.7271167039871216,0.0131528368219733,phase1
1.7405608892440796,0.1246184334158897,1.8786892890930176,0.0137366009876132,1.606104016304016,0.1353115290403366,1.7504050731658936,0.01299899071455,phase1
1.7263127565383911,0.1256307810544967,1.8655568361282349,0.0136916358023881,1.600902080535889,0.1349114030599594,1.733556628227234,0.0131141692399978,phase1
1.707362174987793,0.1228305399417877,1.8438936471939087,0.0136369857937097,1.544998288154602,0.1251860857009887,1.6927783489227295,0.0128959324210882,phase1
1.693941593170166,0.1202626824378967,1.8278326988220213,0.0135930934920907,1.5521588325500488,0.1270056813955307,1.6873116493225098,0.0127999316900968,phase1
1.6886227130889893,0.1199463158845901,1.8220763206481931,0.0135255986824631,1.5220510959625244,0.1232261359691619,1.670100450515747,0.0127571653574705,phase1
1.6590757369995115,0.1187042444944381,1.791110873222351,0.013474803417921,1.5420513153076172,0.1285687983036041,1.6870081424713137,0.0127156283706426,phase1
1.648388147354126,0.1183300167322158,1.780065894126892,0.0133799891918897,1.5392155647277832,0.1183084994554519,1.671598196029663,0.0127605963498353,phase1
1.6405222415924072,0.1191780567169189,1.7729718685150146,0.0133835049346089,1.520518183708191,0.1228355467319488,1.6541297435760498,0.0126346247270703,phase1
1.6249090433120728,0.1167765632271766,1.7550358772277832,0.0132838832214474,1.5538692474365234,0.1241393089294433,1.6973884105682373,0.0126131027936935,phase1
1.6165449619293213,0.1181602627038955,1.747955083847046,0.0133239142596721,1.5313470363616943,0.1224268451333046,1.6605710983276367,0.0126003185287117,phase1
1.5973762273788452,0.1166286244988441,1.7270715236663818,0.0132244806736707,1.52562415599823,0.1195334643125534,1.6673954725265503,0.0124688670039176,phase1
1.594024658203125,0.1176505610346794,1.7246969938278198,0.0132365506142377,1.4971874952316284,0.1179471909999847,1.6144347190856934,0.0125339441001415,phase1
1.5831564664840698,0.1159744784235954,1.712190866470337,0.0131906745955348,1.5000476837158203,0.1160312071442604,1.6278992891311646,0.0125962160527706,phase1
1.5835281610488892,0.1147670596837997,1.7115809917449951,0.0131808640435338,1.5358502864837646,0.1221268996596336,1.679592251777649,0.0128223374485969,phase1
