epoch,train_loss,train_cls_loss,train_reg_loss,train_ctr_loss,val_loss,val_cls_loss,val_reg_loss,val_ctr_loss,lr,img_size,phase
0,9.360271087059608,3.020375752187037,4.500040756477104,1.8398545652955443,2252.0778590838113,2246.2501914302507,4.125,1.7026677131652832,0.0003333333333333333,640,phase1
1,8.814347927386944,2.5170534272770304,4.5,1.7972944673601088,1475.5932418505352,1469.7905605832736,4.125,1.6776812175909679,0.0006666666666666666,640,phase1
2,8.650985518654624,2.358057521201752,4.4999999947600315,1.792927975183005,1229.0344146092732,1223.231929063797,4.125,1.6774855256080627,0.001,640,phase1
3,8.429076048044058,2.1503557019181305,4.4999999947600315,1.7787203317160134,1032.5341721375783,1026.7521407107513,4.125,1.6570314665635426,0.001,640,phase1
4,8.337851561032808,2.061513113451528,4.4999999947600315,1.776338448891273,1090.1261812051137,1084.3331929445267,4.125,1.6679883102575939,0.000998198924396836,640,phase1
5,8.240539928059002,1.9681824432624566,4.5,1.7723574743166075,959.1362853844961,953.3570623993874,4.125,1.6542230049769084,0.0009928086743783368,640,phase1
6,8.177778872814807,1.9096461770298716,4.5,1.768132704954881,1632.8528068860371,1627.0711675584316,4.125,1.656639277935028,0.0009838680868194027,640,phase1
7,8.102054716466547,1.8348471175183307,4.5,1.7672075976382244,1114.594420671463,1108.816258609295,4.125,1.6531621217727661,0.0009714415788582688,640,phase1
8,8.052563117100643,1.7894410327240662,4.5,1.7631220332868807,1334.3303008476894,1328.553297162056,4.125,1.6520036160945892,0.0009556186837695482,640,phase1
9,8.03972723719838,1.7777739055864104,4.499999989520062,1.76195336829175,951.5077505906423,945.7256125907103,4.125,1.6571380694707234,0.0009365134058749358,640,phase1
10,7.93697251854362,1.6794615748164419,4.5,1.7575109542071163,497.6752452850342,491.8821346263091,4.125,1.6681106090545654,0.0009142633991394587,416,phase1
11,7.786077033032428,1.5387109203653022,4.4999999947600315,1.7473660838472975,431.4742999076843,425.6917098065217,4.125,1.6575901011625926,0.0008890289753715037,416,phase1
12,7.798850971263843,1.551550113237821,4.5000000052399685,1.7473008449261005,375.15111446380615,369.37042134006816,4.125,1.655693143606186,0.0008609919491725644,416,phase1
13,7.727622372763498,1.4846441745758057,4.499999989520062,1.742978191637731,308.4793076912562,302.70013530055684,4.125,1.6541724999745686,0.0008303543279588709,416,phase1
14,7.714602465157981,1.4696548731772454,4.5,1.74494761294061,340.18593474229175,334.4129393796126,4.125,1.647995223601659,0.0007973368564933279,416,phase1
15,7.666276344886193,1.4263307393252194,4.4999999947600315,1.7399455977010203,202.32853746414185,196.54814094305038,4.125,1.6553965210914612,0.0007621774264144379,416,phase1
16,7.705780202215845,1.4663866863145933,4.4999999947600315,1.7393935525810325,381.17083716392517,375.3937514324983,4.125,1.6520858307679493,0.0007251293622215956,416,phase1
17,7.637768713982551,1.397523426747584,4.4999999947600315,1.7402452702050681,391.7118144830068,385.9379264016946,4.125,1.648888071378072,0.0006864595960662653,416,phase1
18,7.578880755455939,1.3447699966011466,4.4999999947600315,1.7341107706447223,293.0872614781062,287.31024488806725,4.125,1.6520166198412578,0.0006464467444997113,416,phase1
19,7.579021542936891,1.3441565082623408,4.499999989520062,1.7348650851092495,230.01242816448212,224.23583986361822,4.125,1.6515881419181824,0.0006053791010343635,416,phase1
20,7.61185099528386,1.375513005387652,4.5,1.7363379643513606,265.9420904715856,260.1688988506794,4.125,1.6481915712356567,0.0005635525589824521,320,phase1
21,7.589259645441076,1.354665403837686,4.4999999947600315,1.7345942206435152,264.9039183457692,259.13478192687035,4.125,1.6441363791624706,0.0005212684795379144,320,phase1
22,7.561617264380822,1.328778055342999,4.5,1.73283920445285,220.0753855307897,214.30684705575308,4.125,1.6435385346412659,0.00047883152046208585,320,phase1
23,7.532734566992456,1.3035825923248963,4.5,1.7291519890774738,146.4778243303299,140.7083704272906,4.125,1.6444539626439412,0.000436547441017548,320,phase1
24,7.477594559009258,1.2522741543067681,4.499999989520062,1.7253204073224748,112.05937055746715,106.29070941607158,4.125,1.6436611413955688,0.00039472089896563673,320,phase1
25,7.4569607724200235,1.2312737664023599,4.5,1.7256870020876873,151.48571554819742,145.7151555021604,4.125,1.6455600957075756,0.00035365325550028884,320,phase1
26,7.465838296072824,1.2395460192973797,4.4999999947600315,1.7262922957703308,131.45503191153207,125.68474422891934,4.125,1.6452876428763072,0.00031364040393373483,320,phase1
27,7.4559832614856765,1.2304837592355498,4.5,1.7254995015951304,141.37578241030374,135.60888403654099,4.125,1.6418983538945515,0.00027497063777840423,320,phase1
28,7.431728153438359,1.2068449357053737,4.5,1.7248831830181919,210.40338138739267,204.6389132241408,4.125,1.639468123515447,0.00023792257358556216,320,phase1
29,7.411099837376521,1.1883968527500446,4.5,1.7227030245812385,137.65300806363425,131.8857823908329,4.125,1.642225722471873,0.000202763143506672,320,phase1
30,7.648860360239889,1.3941861600666257,4.4999999947600315,1.7546741936233017,112.84121533234914,107.03704510132472,4.125,1.679170270760854,0.00016974567204112895,224,phase1
31,7.597478363540146,1.3492851119775038,4.4999999947600315,1.7481932849674435,71.64011784394582,65.83530100186665,4.125,1.6798168023427327,0.0001391080508274356,224,phase1
32,7.544654930030907,1.2970987040917952,4.4999999947600315,1.747556251483959,85.29340660572052,79.49564229448636,4.125,1.6727642118930817,0.00011107102462849616,224,phase1
33,7.5440430117177435,1.296688267817864,4.4999999947600315,1.7473547550348134,64.31149125099182,58.51468094189962,4.125,1.6718104382356007,8.58366008605412e-05,224,phase1
34,7.5380774435106215,1.2917368778815637,4.5,1.7463405656290578,59.282206892967224,53.486783603827156,4.125,1.6704233288764954,6.358659412506413e-05,224,phase1
35,7.4830729358798855,1.239743146267566,4.5,1.7433297896123194,67.70646806557973,61.911518543958664,4.125,1.66994971036911,4.448131623045164e-05,224,phase1
36,7.500999476883438,1.2565776659892156,4.5,1.7444217886243547,63.23918982346853,57.44290934999784,4.125,1.6712804933389027,2.8658421141730964e-05,224,phase1
37,7.490646755302345,1.2473848881302299,4.5,1.743261897956932,68.28496364752452,62.48924943804741,4.125,1.6707141796747844,1.6231913180597245e-05,224,phase1
38,7.483216332865285,1.2387824733178694,4.5,1.7444338667523729,66.74087770779927,60.94504697124163,4.125,1.6708307067553203,7.2913256216631595e-06,224,phase1
39,7.491360763927083,1.2459698810682192,4.5,1.7453909260886056,66.04017043113708,60.24432129661242,4.125,1.6708491047223408,1.9010756031638662e-06,224,phase1
