epoch,accuracy,grid_iou,learning_rate,loss,val_accuracy,val_grid_iou,val_loss
0,0.3050093948841095,0.013291658833622932,0.0010000000474974513,0.33574849367141724,0.5846937894821167,0.015663936734199524,0.17379073798656464
1,0.587767481803894,0.02777777798473835,0.0010000000474974513,0.19626204669475555,0.7034813761711121,0.016768915578722954,0.1250021606683731
2,0.8077384829521179,0.04636697843670845,0.0010000000474974513,0.12201408296823502,0.8468787670135498,0.03120567463338375,0.09414355456829071
3,0.8978567719459534,0.07049533724784851,0.0010000000474974513,0.07813029736280441,0.9856542348861694,0.009433962404727936,0.09337659925222397
4,0.9277209639549255,0.09420870244503021,0.0010000000474974513,0.056007400155067444,0.9839736223220825,0.01702127605676651,0.11829499900341034
5,0.9370480179786682,0.09914673864841461,0.0010000000474974513,0.04609154909849167,0.9177670478820801,0.01690140925347805,0.1320340931415558
6,0.9418429732322693,0.11259780079126358,0.0010000000474974513,0.03990631550550461,0.9781512022018433,0.020958084613084793,0.1430625319480896
7,0.949068546295166,0.1270369589328766,0.0005000000237487257,0.03259705379605293,0.9744297862052917,0.02185792289674282,0.13549475371837616
8,0.9497275948524475,0.1342393159866333,0.0005000000237487257,0.03018050268292427,0.9834334254264832,0.015384615398943424,0.1432107836008072
