bbox_out_sigmoid_loss,class_out_loss,loss,objectness_binary_accuracy,objectness_loss,val_bbox_out_sigmoid_loss,val_class_out_loss,val_loss,val_objectness_binary_accuracy,val_objectness_loss,learning_rate
0.023485686630010605,0.18368707597255707,0.5740402340888977,0.7748509645462036,0.1900978684425354,0.018866823986172676,0.1305912733078003,0.5171160101890564,0.8113285303115845,0.18166601657867432,0.0003000000142492354
0.017975546419620514,0.05806112289428711,0.2755816578865051,0.8967391848564148,0.1013713926076889,0.016772480681538582,0.126197949051857,0.5508662462234497,0.8438394069671631,0.20528729259967804,0.0003000000142492354
0.015965892001986504,0.03440117835998535,0.18378019332885742,0.9340859055519104,0.0696859285235405,0.015546751208603382,0.12450060993432999,0.8176302909851074,0.8683599829673767,0.3292519748210907,0.0003000000142492354
0.014109011739492416,0.028291434049606323,0.14329469203948975,0.9505811333656311,0.05587492510676384,0.015976471826434135,0.10494866967201233,0.9537772536277771,0.868735671043396,0.4225213825702667,0.0003000000142492354
0.012017208151519299,0.017827970907092094,0.10409640520811081,0.964489221572876,0.03986785188317299,0.015317183919250965,0.10350552201271057,1.5583840608596802,0.8581692576408386,0.7050846219062805,0.0003000000142492354
