bbox_out_loss,class_out_loss,loss,objectness_loss,val_bbox_out_loss,val_class_out_loss,val_loss,val_objectness_loss,learning_rate,phase
0.02948070503771305,0.08606449514627457,0.13214196264743805,0.016356460750102997,0.027968354523181915,0.02674931287765503,0.07068775594234467,0.015290847979485989,5.0118724175263196e-05,phase2
0.027702385559678078,0.05099627748131752,0.09389828145503998,0.01589374616742134,0.026768028736114502,0.023480353876948357,0.06604935228824615,0.015059580095112324,5.0118724175263196e-05,phase2
