epoch,train_loss,train_cls_loss,train_reg_loss,train_ctr_loss,val_loss,val_cls_loss,val_reg_loss,val_ctr_loss,lr,img_size,phase
0,38.8863458109426,3.259472286308205,33.762985585810064,1.863887980744079,3222.6225465138755,3202.9683538476625,17.953887621561687,1.7003049552440643,0.0003333333333333333,640,phase1
1,27.268925488650144,2.7573086350828735,22.711317125257555,1.8002998186991765,2647.4350730578103,2630.9961300293603,14.767505009969076,1.6714382370313008,0.0006666666666666666,640,phase1
2,23.30866369310316,2.6026013552487552,18.92209427173321,1.783968203670376,1941.3388067881267,1926.900825003783,12.772496382395426,1.6654855807622273,0.001,640,phase1
3,21.669971885261955,2.4921705303611335,17.405060883406755,1.7727404701840745,1198.3516996701558,1184.2729030052822,12.417770624160767,1.6610260804494221,0.001,640,phase1
4,20.597955179738474,2.3338417954497284,16.494188623113946,1.7699247061551273,1293.770487467448,1280.251987894376,11.857307116190592,1.6611921886603038,0.0009966195169530845,640,phase1
5,19.781711347810514,2.2446463933357825,15.768358733627823,1.7687061920270815,1938.5391337076824,1925.2131850222747,11.679764032363892,1.6461846828460693,0.000986523783046383,640,phase1
6,19.667175963684752,2.1451565564333737,15.757357282952947,1.7646621937280174,1196.9003384113312,1183.7335173785686,11.516669670740763,1.6501513719558716,0.0009698493257619149,640,phase1
7,19.173715706709977,2.0561864323668426,15.352857684041117,1.7646714724027193,1498.7786211967468,1483.9239765107632,13.206001043319702,1.6486437022686005,0.00094682163852969,640,phase1
8,18.821814851446465,1.998192337843088,15.06080411554693,1.7628185094057858,1849.143950064977,1836.5763994256656,10.922052065531412,1.6454986830552418,0.0009177521313158977,640,phase1
9,18.565445564605376,1.9756122762030297,14.828073711185665,1.7617596178264407,902.2592009703318,889.3094023764133,11.301597356796265,1.64820130666097,0.0008830339193373331,640,phase1
10,11.73462289244264,1.7984218885610392,8.17944971021715,1.7567512150649185,672.625524520874,663.8840039074421,7.085361321767171,1.6561588943004608,0.0008431365068524735,416,phase1
11,11.138021123278271,1.7175140852456565,7.671162233247862,1.7493448021647695,848.3952465852102,839.4174227317175,7.324210127194722,1.6536138157049816,0.000798599437921808,416,phase1
