bbox_out_loss,class_out_categorical_accuracy,class_out_loss,loss,objectness_binary_accuracy,objectness_loss,val_bbox_out_loss,val_class_out_categorical_accuracy,val_class_out_loss,val_loss,val_objectness_binary_accuracy,val_objectness_loss,learning_rate,lr,epoch
0.09573046118021011,0.33906102180480957,0.16562584042549133,0.4557570815086365,0.8706799149513245,0.06028740480542183,0.07083331048488617,0.3898809254169464,0.21163487434387207,0.5023850798606873,0.9707632660865784,0.059559524059295654,0.0010000000474974513,0.0010000000474974513,1
0.06477491557598114,0.24320587515830994,0.07919560372829437,0.21390894055366516,0.9656531810760498,0.014828627929091454,0.06744466722011566,0.364520788192749,0.2326797991991043,0.45230695605278015,0.9707632660865784,0.025976452976465225,0.0010000000474974513,0.0010000000474974513,2
0.054229628294706345,0.23451268672943115,0.055490050464868546,0.16247819364070892,0.9670170545578003,0.012111807242035866,0.06334087252616882,0.3283063471317291,0.20079907774925232,0.3801382780075073,0.9707632660865784,0.015949402004480362,0.0010000000474974513,0.0010000000474974513,3
0.048770733177661896,0.24156838655471802,0.05385121330618858,0.15172681212425232,0.9673879742622375,0.011052575893700123,0.0583602711558342,0.31880253553390503,0.14451313018798828,0.28844141960144043,0.9707632660865784,0.012037260457873344,0.0010000000474974513,0.0010000000474974513,4
0.04376287758350372,0.2419050633907318,0.043177198618650436,0.1297198235988617,0.9676373600959778,0.010366670787334442,0.051520317792892456,0.3122999370098114,0.0930153876543045,0.20500153303146362,0.9707632660865784,0.01037977822124958,0.0010000000474974513,0.0010000000474974513,5
0.04066464304924011,0.2434604912996292,0.03875868767499924,0.11780105531215668,0.9679381251335144,0.009903033263981342,0.04496438056230545,0.30007004737854004,0.04996947944164276,0.1390323042869568,0.9708633422851562,0.009467528201639652,0.0010000000474974513,0.0010000000474974513,6
0.038179926574230194,0.25187334418296814,0.034416016191244125,0.10923340171575546,0.9680716395378113,0.009670646861195564,0.038248248398303986,0.30967387557029724,0.034807492047548294,0.11160708218812943,0.9709634184837341,0.008662177249789238,0.0010000000474974513,0.0010000000474974513,7
0.03590726852416992,0.25031450390815735,0.03103196807205677,0.10179542750120163,0.9682647585868835,0.009472581557929516,0.035106539726257324,0.28749001026153564,0.024011533707380295,0.09015291929244995,0.9710884094238281,0.008331258781254292,0.0010000000474974513,0.0010000000474974513,8
0.0340496189892292,0.2487386167049408,0.028240416198968887,0.09469857066869736,0.9684819579124451,0.009229050017893314,0.03428524732589722,0.2639305591583252,0.023257356137037277,0.08893246203660965,0.9714385867118835,0.008129522204399109,0.0010000000474974513,0.0010000000474974513,9
0.03355697914958,0.2554883360862732,0.03106696903705597,0.09822524338960648,0.9686509370803833,0.00907250214368105,0.033551741391420364,0.2471238523721695,0.021225910633802414,0.08627899736166,0.9711883664131165,0.00808696635067463,0.0010000000474974513,0.0010000000474974513,10
0.03181704506278038,0.2531210482120514,0.02566835656762123,0.08818673342466354,0.9687433242797852,0.008854647167026997,0.03428901359438896,0.26933273673057556,0.028092581778764725,0.0938815325498581,0.9717637300491333,0.008003836497664452,0.0010000000474974513,0.0010000000474974513,11
0.03076276183128357,0.2551857829093933,0.023726075887680054,0.08415628969669342,0.9687912464141846,0.008810917846858501,0.032995566725730896,0.24387255311012268,0.024200130254030228,0.08860477060079575,0.9719887971878052,0.007915100082755089,0.0010000000474974513,0.0010000000474974513,12
0.02919105254113674,0.25091272592544556,0.023954370990395546,0.08200173825025558,0.9688749313354492,0.008605669252574444,0.03425954282283783,0.2509753704071045,0.023981885984539986,0.08826923370361328,0.9719387292861938,0.007924797013401985,0.0010000000474974513,0.0010000000474974513,13
0.028699835762381554,0.2535671591758728,0.020351791754364967,0.0764448270201683,0.9691126346588135,0.008511139079928398,0.031473346054553986,0.25657767057418823,0.021719153970479965,0.08224053680896759,0.9719637632369995,0.007849090732634068,0.0010000000474974513,0.0010000000474974513,14
0.02766941674053669,0.25238779187202454,0.02062947116792202,0.07589620351791382,0.969317615032196,0.008471132256090641,0.031249994412064552,0.2631302773952484,0.020563805475831032,0.07567013055086136,0.972038745880127,0.007749239914119244,0.0010000000474974513,0.0010000000474974513,15
0.02750440500676632,0.24962744116783142,0.023412814363837242,0.07964831590652466,0.9693142771720886,0.008550280705094337,0.0306526031345129,0.25722789764404297,0.01993464305996895,0.07753883302211761,0.9725640416145325,0.0077655077911913395,0.0010000000474974513,0.0010000000474974513,16
0.02613477222621441,0.2513177990913391,0.020122870802879333,0.07267103344202042,0.9692273139953613,0.008416051045060158,0.03032878413796425,0.24832433462142944,0.021888507530093193,0.0812578871846199,0.971788763999939,0.0076749748550355434,0.0010000000474974513,0.0010000000474974513,17
