bbox_out_loss,class_out_categorical_accuracy,class_out_loss,loss,objectness_binary_accuracy,objectness_loss,val_bbox_out_loss,val_class_out_categorical_accuracy,val_class_out_loss,val_loss,val_objectness_binary_accuracy,val_objectness_loss,learning_rate,lr,epoch
0.08792408555746078,0.3648771345615387,0.13552583754062653,0.355421781539917,0.8684459328651428,0.05254441127181053,0.07409795373678207,0.32573026418685913,0.20663194358348846,0.40784940123558044,0.9370748400688171,0.05294924974441528,0.0010000000474974513,0.0010000000474974513,1
0.0538039356470108,0.2606707215309143,0.07059605419635773,0.17398571968078613,0.9362337589263916,0.019833438098430634,0.06780748814344406,0.31705182790756226,0.16626141965389252,0.2906576693058014,0.9370748400688171,0.025103505700826645,0.0010000000474974513,0.0010000000474974513,2
0.045021988451480865,0.24073426425457,0.05503898859024048,0.1420545130968094,0.9384167194366455,0.017169911414384842,0.06202682852745056,0.28438878059387207,0.10828785598278046,0.2137886881828308,0.9370748400688171,0.018828820437192917,0.0010000000474974513,0.0010000000474974513,3
0.040185317397117615,0.237852543592453,0.04953709989786148,0.13017171621322632,0.9392933249473572,0.016197388991713524,0.05528505519032478,0.20598238706588745,0.06776521354913712,0.1636013686656952,0.9370498061180115,0.017207976430654526,0.0010000000474974513,0.0010000000474974513,4
0.03652102127671242,0.23180356621742249,0.04675038531422615,0.1214357241988182,0.9403121471405029,0.015277957543730736,0.04631509259343147,0.21711184084415436,0.04268099367618561,0.12790197134017944,0.9369997978210449,0.015751034021377563,0.0010000000474974513,0.0010000000474974513,5
0.03402857482433319,0.23862680792808533,0.04097093641757965,0.11176946759223938,0.9411598443984985,0.014957373030483723,0.039197906851768494,0.21808724105358124,0.025060510262846947,0.10161177068948746,0.9399759769439697,0.014925090596079826,0.0010000000474974513,0.0010000000474974513,6
0.03231481835246086,0.2498393952846527,0.036884356290102005,0.10556179285049438,0.9416709542274475,0.014683302491903305,0.03592533618211746,0.22894157469272614,0.02143542468547821,0.09386692196130753,0.9431522488594055,0.014547085389494896,0.0010000000474974513,0.0010000000474974513,7
0.031206466257572174,0.24296654760837555,0.03873200714588165,0.10472109168767929,0.9419921636581421,0.014608082361519337,0.03558410331606865,0.23471888899803162,0.019510194659233093,0.0897861123085022,0.9443027377128601,0.014262962155044079,0.0010000000474974513,0.0010000000474974513,8
0.02929225191473961,0.2453850358724594,0.03406525030732155,0.0991760641336441,0.9430724382400513,0.014110036194324493,0.033333130180835724,0.23024210333824158,0.015952343121170998,0.08563803136348724,0.9472038149833679,0.014034092426300049,0.0010000000474974513,0.0010000000474974513,9
0.028255902230739594,0.24570125341415405,0.031828735023736954,0.09480675309896469,0.9434535503387451,0.01393685583025217,0.03317498415708542,0.2126350700855255,0.014957992359995842,0.08391480147838593,0.9449029564857483,0.014101937413215637,0.0010000000474974513,0.0010000000474974513,10
0.02712085470557213,0.25357741117477417,0.0323212593793869,0.09430430829524994,0.9438501596450806,0.013712752610445023,0.03406507894396782,0.22539016604423523,0.013645192608237267,0.0828823447227478,0.946553647518158,0.01385730504989624,0.0010000000474974513,0.0010000000474974513,11
0.026431385427713394,0.24498000741004944,0.027686502784490585,0.0884062796831131,0.9442721605300903,0.013651149347424507,0.034330788999795914,0.22506502270698547,0.01497527677565813,0.08444251865148544,0.9463534355163574,0.013900412246584892,0.0010000000474974513,0.0010000000474974513,12
0.02572045288980007,0.24887534976005554,0.026461023837327957,0.0856810212135315,0.9447800517082214,0.01347916666418314,0.03285416215658188,0.22814124822616577,0.013804924674332142,0.0815298855304718,0.9468787908554077,0.01389059703797102,0.0010000000474974513,0.0010000000474974513,13
0.024945378303527832,0.24548764526844025,0.026070205494761467,0.08359372615814209,0.9453663229942322,0.013294338248670101,0.03280455246567726,0.21983793377876282,0.01330573670566082,0.08125033974647522,0.9479292631149292,0.013922984711825848,0.0010000000474974513,0.0010000000474974513,14
0.024918638169765472,0.2472788542509079,0.025857359170913696,0.08398264646530151,0.9453730583190918,0.013232944533228874,0.03212971240282059,0.22804121673107147,0.012039265595376492,0.08001357316970825,0.9477291107177734,0.013929178938269615,0.0010000000474974513,0.0010000000474974513,15
0.02401701733469963,0.2580606937408447,0.023756369948387146,0.08038852363824844,0.9459096789360046,0.013059687800705433,0.03182500600814819,0.22996699810028076,0.011726883240044117,0.07903509587049484,0.9483042359352112,0.013942589983344078,0.0010000000474974513,0.0010000000474974513,16
0.023835230618715286,0.25919902324676514,0.024148298427462578,0.08091869950294495,0.9458072781562805,0.013177742250263691,0.03274184465408325,0.22146359086036682,0.012948366813361645,0.081732839345932,0.9478791356086731,0.014358079060912132,0.0010000000474974513,0.0010000000474974513,17
0.022871803492307663,0.2523433566093445,0.02232508175075054,0.077223040163517,0.9465919733047485,0.01277908030897379,0.031973905861377716,0.21108444035053253,0.011502789333462715,0.0783209353685379,0.947329044342041,0.014145982451736927,0.0010000000474974513,0.0010000000474974513,18
0.02271268144249916,0.25363725423812866,0.022400910034775734,0.07703107595443726,0.9468636512756348,0.01266681868582964,0.031746018677949905,0.24132153391838074,0.011485434137284756,0.07809191942214966,0.9475289583206177,0.013915096409618855,0.0010000000474974513,0.0010000000474974513,19
0.022117415443062782,0.2626550793647766,0.021199379116296768,0.07478966563940048,0.9468976259231567,0.012614481151103973,0.03178464621305466,0.24497298896312714,0.010767381638288498,0.07733839005231857,0.947904109954834,0.013965549878776073,0.0010000000474974513,0.0010000000474974513,20
0.022412417456507683,0.25562676787376404,0.02144644781947136,0.07514714449644089,0.9473572373390198,0.012547763995826244,0.030930260196328163,0.2346438467502594,0.010476300492882729,0.07582645863294601,0.9488544464111328,0.013776211068034172,0.0010000000474974513,0.0010000000474974513,21
0.021101810038089752,0.25589677691459656,0.019526125863194466,0.07196088880300522,0.9480224251747131,0.01235172525048256,0.032112590968608856,0.23807020485401154,0.011679141782224178,0.07918097078800201,0.9474290013313293,0.014286881312727928,0.0010000000474974513,0.0010000000474974513,22
