bbox_out_loss,class_out_loss,loss,objectness_loss,val_bbox_out_loss,val_class_out_loss,val_loss,val_objectness_loss,learning_rate,phase
0.0187677890062332,0.0174836423248052,0.049506302922964,0.0132457436993718,0.016950536519289,0.0174904577434062,0.0467314161360263,0.0122056640684604,4.999999873689376e-05,phase2
0.0185658708214759,0.0169314891099929,0.0487357228994369,0.0132417725399136,0.0168750807642936,0.0173396654427051,0.0463654734194278,0.0121716596186161,4.999999873689376e-05,phase2
0.0184958092868328,0.015753149986267,0.0474669523537159,0.0132162394002079,0.0167626980692148,0.0176196154206991,0.0466385670006275,0.0121769243851304,4.999999873689376e-05,phase2
0.0183080788701772,0.015599101781845,0.0470897369086742,0.0131902256980538,0.016571557149291,0.0181383714079856,0.0469836667180061,0.0121644409373402,4.999999873689376e-05,phase2
0.0182012896984815,0.0154229495674371,0.0467745997011661,0.0131558990105986,0.0166269987821578,0.016790734604001,0.0455382131040096,0.0121597964316606,4.999999873689376e-05,phase2
0.0181072261184453,0.0145251890644431,0.0457354485988616,0.0131045505404472,0.0164568126201629,0.0169184748083353,0.045630469918251,0.0121363848447799,4.999999873689376e-05,phase2
0.0179949030280113,0.0143324434757232,0.0453982986509799,0.0130789345130324,0.01633214764297,0.0168464351445436,0.0451408885419368,0.0121210934594273,4.999999873689376e-05,phase2
0.0178122576326131,0.0138217695057392,0.044685773551464,0.0130529068410396,0.0162101909518241,0.0164462011307477,0.0447904542088508,0.012083251029253,4.999999873689376e-05,phase2
0.0178028754889965,0.0136468335986137,0.0445362068712711,0.0130855860188603,0.0162714608013629,0.0167265702039003,0.0451319441199302,0.0120967822149395,4.999999873689376e-05,phase2
0.0175227839499712,0.0135513106361031,0.0440802983939647,0.0130061684176325,0.0161242447793483,0.0170098971575498,0.0452578999102115,0.0120890354737639,4.999999873689376e-05,phase2
0.0175182111561298,0.0134754320606589,0.0440224930644035,0.0130246886983513,0.0161689817905426,0.0170303471386432,0.0452988520264625,0.0120695866644382,4.999999873689376e-05,phase2
0.0173825081437826,0.0126103935763239,0.0429890938103199,0.0129958782345056,0.016041126102209,0.0163774508982896,0.0445464998483657,0.0120294354856014,4.999999873689376e-05,phase2
