bbox_out_loss,class_out_loss,loss,objectness_loss,val_bbox_out_loss,val_class_out_loss,val_loss,val_objectness_loss,learning_rate,phase
0.01629326120018959,0.010298317298293114,0.0393512137234211,0.012757339514791965,0.015341099351644516,0.016996240243315697,0.04421548172831535,0.011917305178940296,4.999999873689376e-05,phase2
0.01636311039328575,0.01017136313021183,0.039308544248342514,0.012770973145961761,0.015239370055496693,0.016379307955503464,0.043607648462057114,0.011872878298163414,4.999999873689376e-05,phase2
0.016110027208924294,0.009516432881355286,0.03833704814314842,0.012709575705230236,0.015241967514157295,0.015934113413095474,0.042962927371263504,0.011867213994264603,4.999999873689376e-05,phase2
0.016142243519425392,0.009294833056628704,0.03808819502592087,0.012661881744861603,0.015106904320418835,0.016772190108895302,0.04345472902059555,0.011834315024316311,4.999999873689376e-05,phase2
0.01599118486046791,0.008969012647867203,0.03758890554308891,0.012645374983549118,0.01505241822451353,0.016477568075060844,0.043465178459882736,0.011843710206449032,4.999999873689376e-05,phase2
0.015855439007282257,0.008827258832752705,0.03730343282222748,0.012625339441001415,0.014934823848307133,0.016146888956427574,0.042862094938755035,0.011819642968475819,4.999999873689376e-05,phase2
0.015795506536960602,0.008574502542614937,0.03699072450399399,0.012622417882084846,0.014826138503849506,0.016662895679473877,0.04333116114139557,0.0118006756529212,4.999999873689376e-05,phase2
0.015745127573609352,0.00908281747251749,0.037447549402713776,0.012615770101547241,0.01489749364554882,0.016444697976112366,0.04325275868177414,0.011802880093455315,4.999999873689376e-05,phase2
0.015499807894229889,0.008553644642233849,0.036602701991796494,0.012556858360767365,0.014923498034477234,0.016698801890015602,0.04345664381980896,0.011791431345045567,4.999999873689376e-05,phase2
0.01555825024843216,0.008329421281814575,0.03646068647503853,0.012572885490953922,0.014648855663836002,0.017481738701462746,0.043986693024635315,0.011756228283047676,4.999999873689376e-05,phase2
0.015484985895454884,0.00849528331309557,0.036536671221256256,0.012565047480165958,0.014673994854092598,0.016292518004775047,0.04275165870785713,0.011748923920094967,4.999999873689376e-05,phase2
0.015281773172318935,0.007951461710035801,0.035718344151973724,0.012496460229158401,0.014630300924181938,0.016397178173065186,0.042825937271118164,0.011718332767486572,4.999999873689376e-05,phase2
0.015483954921364784,0.008107157424092293,0.036106377840042114,0.012520833872258663,0.01454213447868824,0.01610713079571724,0.042442794889211655,0.011727986857295036,4.999999873689376e-05,phase2
0.015247083269059658,0.008332647383213043,0.03606784716248512,0.01248506922274828,0.014579911716282368,0.017440183088183403,0.04379246011376381,0.011721123941242695,4.999999873689376e-05,phase2
0.015113912522792816,0.007888497784733772,0.03546041622757912,0.012456629425287247,0.014405560679733753,0.01728774979710579,0.04354040324687958,0.011684478260576725,4.999999873689376e-05,phase2
0.0151082007214427,0.007720656227320433,0.03525984659790993,0.012441568076610565,0.014464441686868668,0.018116233870387077,0.04437156766653061,0.011683911085128784,4.999999873689376e-05,phase2
0.01503073237836361,0.007874135859310627,0.03538393974304199,0.012478683143854141,0.014350935816764832,0.0164234209805727,0.04258067160844803,0.01168921496719122,4.999999873689376e-05,phase2
0.014890501275658607,0.00717875687405467,0.03446606174111366,0.012393908575177193,0.01427123136818409,0.016881097108125687,0.04291146621108055,0.01166391372680664,4.999999873689376e-05,phase2
0.014889093115925789,0.0076265595853328705,0.034910041838884354,0.012394022196531296,0.014367908239364624,0.01727599836885929,0.04333556443452835,0.01165513414889574,4.999999873689376e-05,phase2
