bbox_out_loss,class_out_loss,loss,objectness_loss,val_bbox_out_loss,val_class_out_loss,val_loss,val_objectness_loss,phase
0.045922424644231796,0.218877911567688,0.2920433282852173,0.02716658264398575,0.04074840620160103,0.20748163759708405,0.26620805263519287,0.01837974600493908,phase1
0.03168867900967598,0.14387720823287964,0.1922510415315628,0.016676736995577812,0.029114071279764175,0.1385083645582199,0.1837093085050583,0.015426547266542912,phase1
0.02908680960536003,0.12846378982067108,0.1732431948184967,0.015681203454732895,0.026315433904528618,0.12026380002498627,0.16156965494155884,0.014586209319531918,phase1
0.02676904760301113,0.12053900957107544,0.1624595820903778,0.015136814676225185,0.024847378954291344,0.11961141228675842,0.15954846143722534,0.014100702479481697,phase1
0.02560667134821415,0.11481291055679321,0.15521003305912018,0.014808670617640018,0.02462354488670826,0.11423996090888977,0.14992308616638184,0.013771858997642994,phase1
0.02468019165098667,0.10880303382873535,0.14803023636341095,0.014537135139107704,0.023421362042427063,0.10452314466238022,0.1420043557882309,0.013471405953168869,phase1
0.02406321093440056,0.10750693082809448,0.14581513404846191,0.014237317256629467,0.02327745221555233,0.10762783139944077,0.1447192132472992,0.01344448234885931,phase1
0.023339027538895607,0.10458720475435257,0.14202889800071716,0.014092294499278069,0.022746702656149864,0.09718266129493713,0.1331421285867691,0.01333246473222971,phase1
0.022757992148399353,0.10090631246566772,0.1375696063041687,0.013900555670261383,0.022289708256721497,0.09788427501916885,0.13429240882396698,0.013122002594172955,phase1
0.022384770214557648,0.09512239694595337,0.1311955451965332,0.013684602454304695,0.021097835153341293,0.09428773075342178,0.128134086728096,0.01298321783542633,phase1
0.022190414369106293,0.09537151455879211,0.13121967017650604,0.013662111945450306,0.021378694102168083,0.0923314169049263,0.12524354457855225,0.01271749660372734,phase1
0.02180621586740017,0.09389039874076843,0.1292094737291336,0.013521263375878334,0.020949384197592735,0.10657133907079697,0.14017315208911896,0.012756165117025375,phase1
0.021497169509530067,0.0921611562371254,0.1270809918642044,0.013412125408649445,0.020720452070236206,0.0907200500369072,0.12431198358535767,0.012587366625666618,phase1
0.021419484168291092,0.09162671864032745,0.12647350132465363,0.013420511037111282,0.020946485921740532,0.08906708657741547,0.12312152236700058,0.012615363113582134,phase1
0.021345563232898712,0.09016100317239761,0.12481816112995148,0.013302539475262165,0.02050606533885002,0.08696228265762329,0.1192036122083664,0.012535149231553078,phase1
0.020748760551214218,0.08846431970596313,0.1223955899477005,0.01318078488111496,0.01998109742999077,0.0869060754776001,0.11965568363666534,0.01230323500931263,phase1
0.020709529519081116,0.0872468650341034,0.12109972536563873,0.013151790015399456,0.02027445286512375,0.09492752701044083,0.12759210169315338,0.012515334412455559,phase1
