epoch,train_loss,train_cls_loss,train_reg_loss,train_ctr_loss,val_loss,val_cls_loss,val_reg_loss,val_ctr_loss,lr,img_size,phase
0,6.46252637439304,2.664892003271315,3.797634336683485,0.0,5.653674205144246,1.8944143255551655,3.7592599789301553,0.0,0.0003333333333333333,224,phase1
1,4.254718250698513,0.9874618424309625,3.2672564029693603,0.0,4.062269886334737,0.6261195590098699,3.436150312423706,0.0,0.0006666666666666666,224,phase1
2,3.2961857212914363,0.40083570016755,2.895350037680732,0.0,3.6520915826161704,0.35664379100004834,3.295447746912638,0.0,0.001,224,phase1
3,2.905585135353936,0.30498772660891216,2.6005974027845595,0.0,3.5499409834543862,0.31587429841359455,3.234066645304362,0.0,0.001,224,phase1
4,2.7442480193244085,0.27371488379107584,2.4705331166585287,0.0,3.3143277168273926,0.2940865457057953,3.0202411810557046,0.0,0.0009988835509676455,224,phase1
5,2.6092574225531684,0.25815829402870605,2.351099146736993,0.0,3.220059076944987,0.280894195040067,2.9391648372014365,0.0,0.0009955391902029824,224,phase1
6,2.5122695022159154,0.24721862739986844,2.2650508774651423,0.0,3.3300637006759644,0.2721425915757815,3.057921131451925,0.0,0.0009899818544330417,224,phase1
7,2.438367647594876,0.2398164447810915,2.1985511938730875,0.0,3.14713982741038,0.2670244673887889,2.8801154295603433,0.0,0.0009822363640684356,224,phase1
8,2.350011232164171,0.22951128979523977,2.1204999446868897,0.0,3.2026609579722085,0.26839275658130646,2.9342681169509888,0.0,0.0009723373123493789,224,phase1
9,2.3363635381062826,0.22599505252308316,2.1103684849209254,0.0,3.122620701789856,0.26038291305303574,2.862237811088562,0.0,0.0009603289108438804,224,phase1
10,2.290276047918532,0.22401969035466512,2.0662563694847953,0.0,3.1282769441604614,0.26450009892384213,2.8637768824895224,0.0,0.0009462647919881474,224,phase1
11,2.259970111317105,0.21929802662796444,2.0406720744238958,0.0,3.024466951688131,0.2529209926724434,2.7715460062026978,0.0,0.0009302077695511065,224,phase1
12,2.2397966782251992,0.21557142833868662,2.0242252429326375,0.0,3.1092853943506875,0.25760791450738907,2.8516774574915567,0.0,0.0009122295580928629,224,phase1
13,2.233369072278341,0.21785513758659364,2.0155139446258543,0.0,3.131412227948507,0.25457851340373355,2.87683375676473,0.0,0.0008924104526700664,224,phase1
14,2.1922226349512735,0.2120748841100269,1.9801477485232883,0.0,2.940747698148092,0.2530086686213811,2.6877390146255493,0.0,0.0008708389702186964,224,phase1
15,2.1511321279737685,0.20989863177140552,1.9412334945466783,0.0,3.0585591395696006,0.25246457507212955,2.8060945669809976,0.0,0.0008476114542159374,224,phase1
16,2.12903225156996,0.20743044051859114,1.921601825290256,0.0,2.9518937269846597,0.2532990624507268,2.698594649632772,0.0,0.0008228316443868232,224,phase1
17,2.1190319882498847,0.20590931574503582,1.9131226804521348,0.0,2.9190388917922974,0.24701756487290064,2.672021269798279,0.0,0.0007966102133774412,224,phase1
18,2.107271435525682,0.20490365359518264,1.9023677852418688,0.0,2.944164514541626,0.24968780328830084,2.694476763407389,0.0,0.0007690642724640282,224,phase1
19,2.1080533928341336,0.2028280884027481,1.9052252981397841,0.0,2.9816472927729287,0.24666128555933634,2.7349860270818076,0.0,0.0007403168485055826,224,phase1
20,2.0675116856892903,0.20016997887028587,1.867341701189677,0.0,3.000733256340027,0.24632707983255386,2.7544061740239463,0.0,0.0007104963344760462,224,phase1
21,2.078335913022359,0.20200987392001682,1.8763260258568657,0.0,2.8866093953450522,0.2480503519376119,2.6385590632756553,0.0,0.0006797359160301145,224,phase1
22,2.066805198457506,0.2010581887430615,1.865747004085117,0.0,2.8874348799387612,0.24079221487045288,2.6466426849365234,0.0,0.0006481729766637728,224,phase1
